# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Dec 28 12:14:09 UTC 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.072007 0.69525 10.00000 1.0597282648 2.4846125408    1.056  1.643  3.6204  2.253    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -3.64e-11      0.00 5.724e-01 3.680e-01 8.569e-03 4.989e-03 2.613e-02 -1.000 5.968e-02 0.664 1.000 1.778 0.144
0.072007 0.69525 10.00000 1.0598435402 2.4846336545    1.056  1.690  3.6172  2.193    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -4.35e-11      0.00 5.724e-01 3.680e-01 8.569e-03 4.989e-03 2.613e-02 -1.000 5.968e-02 0.546 0.906 1.706 0.039
0.072007 0.69525 10.00000 1.0599470139 2.4846526021    1.056  1.736  3.6140  2.134    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -5.18e-11      0.00 5.724e-01 3.680e-01 8.568e-03 4.989e-03 2.613e-02 -1.000 5.968e-02 0.430 0.815 1.636 -0.064
0.072007 0.69525 10.00000 1.0600414276 2.4846698870    1.056  1.782  3.6108  2.075    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -6.16e-11      0.00 5.724e-01 3.680e-01 8.568e-03 4.990e-03 2.613e-02 -1.000 5.968e-02 0.315 0.725 1.568 -0.166
0.072007 0.69525 10.00000 1.0601278543 2.4846857066    1.056  1.828  3.6075  2.016    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -7.33e-11      0.00 5.724e-01 3.680e-01 8.568e-03 4.990e-03 2.613e-02 -1.000 5.968e-02 0.201 0.639 1.507 -0.265
0.072007 0.69525 10.00000 1.0602055788 2.4846999308    1.056  1.873  3.6043  1.958    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -8.69e-11      0.00 5.724e-01 3.680e-01 8.568e-03 4.990e-03 2.613e-02 -1.000 5.968e-02 0.088 0.556 1.448 -0.362
0.072007 0.69525 10.00000 1.0602762699 2.4847128657    1.056  1.917  3.6009  1.900    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-10      0.00 5.724e-01 3.680e-01 8.568e-03 4.991e-03 2.613e-02 -1.000 5.968e-02 -0.023 0.474 1.389 -0.457
0.072007 0.69525 10.00000 1.0603407621 2.4847246646    1.055  1.961  3.5975  1.842    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-10      0.00 5.724e-01 3.680e-01 8.567e-03 4.991e-03 2.613e-02 -1.000 5.968e-02 -0.133 0.397 1.338 -0.550
0.072007 0.69525 10.00000 1.0603995323 2.4847354153    1.055  2.005  3.5941  1.785    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-10      0.00 5.724e-01 3.680e-01 8.567e-03 4.991e-03 2.613e-02 -1.000 5.968e-02 -0.242 0.322 1.290 -0.641
0.072007 0.69525 10.00000 1.0604529381 2.4847451834    1.055  2.048  3.5907  1.728    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-10      0.00 5.724e-01 3.680e-01 8.567e-03 4.991e-03 2.613e-02 -1.000 5.968e-02 -0.349 0.249 1.244 -0.729
0.072007 0.69525 10.00000 1.0605025291 2.4847542529    1.055  2.091  3.5872  1.671    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1    -2e-10      0.00 5.724e-01 3.680e-01 8.567e-03 4.991e-03 2.613e-02 -1.000 5.968e-02 -0.457 0.182 1.209 -0.815
0.072007 0.69525 10.00000 1.0605471134 2.4847624058    1.054  2.133  3.5837  1.615    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-10      0.00 5.724e-01 3.680e-01 8.567e-03 4.991e-03 2.613e-02 -1.000 5.968e-02 -0.561 0.118 1.177 -0.897
0.072007 0.69525 10.00000 1.0605884790 2.4847699694    1.054  2.174  3.5802  1.559    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-10      0.00 5.724e-01 3.680e-01 8.567e-03 4.992e-03 2.613e-02 -1.000 5.968e-02 -0.666 0.055 1.147 -0.978
0.072007 0.69525 10.00000 1.0606260300 2.4847768350    1.054  2.216  3.5766  1.503    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-10      0.00 5.724e-01 3.680e-01 8.567e-03 4.992e-03 2.613e-02 -1.000 5.968e-02 -0.769 0.003 1.139 -1.050
0.072007 0.69525 10.00000 1.0606607199 2.4847831769    1.053  2.256  3.5730  1.448    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1  -3.8e-10      0.00 5.724e-01 3.680e-01 8.566e-03 4.992e-03 2.613e-02 -1.000 5.968e-02 -0.871 -0.047 1.141 -1.121
0.072007 0.69525 10.00000 1.0606919527 2.4847888865    1.053  2.296  3.5694  1.394    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -4.44e-10      0.00 5.724e-01 3.680e-01 8.566e-03 4.992e-03 2.613e-02 -1.000 5.968e-02 -0.970 -0.092 1.149 -1.187
0.072007 0.69525 10.00000 1.0607210398 2.4847942034    1.052  2.336  3.5657  1.339    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -5.18e-10      0.00 5.724e-01 3.680e-01 8.566e-03 4.992e-03 2.613e-02 -1.000 5.968e-02 -1.069 -0.127 1.178 -1.245
0.072007 0.69525 10.00000 1.0607484579 2.4847992149    1.052  2.376  3.5620  1.284    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -6.06e-10      0.00 5.724e-01 3.680e-01 8.566e-03 4.992e-03 2.613e-02 -1.000 5.968e-02 -1.169 -0.164 1.206 -1.304
0.072007 0.69525 10.00000 1.0607728958 2.4848036815    1.051  2.414  3.5584  1.232    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -7.03e-10      0.00 5.724e-01 3.680e-01 8.566e-03 4.992e-03 2.613e-02 -1.000 5.968e-02 -1.264 -0.192 1.245 -1.355
0.072007 0.69525 10.00000 1.0607955456 2.4848078210    1.051  2.452  3.5546  1.178    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -8.17e-10      0.00 5.724e-01 3.680e-01 8.566e-03 4.992e-03 2.613e-02 -1.000 5.968e-02 -1.359 -0.212 1.301 -1.398
0.072007 0.69525 10.00000 1.0608165264 2.4848116554    1.050  2.489  3.5507  1.125    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -9.49e-10      0.00 5.724e-01 3.680e-01 8.566e-03 4.992e-03 2.613e-02 -1.000 5.968e-02 -1.453 -0.229 1.359 -1.439
0.072007 0.69525 10.00000 1.0608360767 2.4848152281    1.050  2.527  3.5470  1.072    3  0.000  0.437    17.99    12.41     8.55     6.62     5.37  4  -1.1e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.992e-03 2.613e-02 -1.000 5.968e-02 -1.547 -0.237 1.428 -1.468
0.072007 0.69525 10.00000 1.0608541965 2.4848185393    1.049  2.564  3.5432  1.019    3  0.000  0.437    20.07    13.64     9.36     7.26     5.90  4 -1.28e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -1.640 -0.241 1.503 -1.493
0.072007 0.69525 10.00000 1.0608747005 2.4848222860    1.048  2.609  3.5384  0.955    3  0.000  0.437    22.94    15.33    10.46     8.12     6.60  3 -1.52e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -1.752 -0.235 1.609 -1.515
0.072007 0.69525 10.00000 1.0608936548 2.4848257494    1.047  2.653  3.5336  0.891    3  0.000  0.437    26.21    17.21    11.68     9.09     7.39  3 -1.82e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -1.864 -0.214 1.732 -1.518
0.072007 0.69525 10.00000 1.0609109402 2.4848289077    1.046  2.697  3.5288  0.828    3  0.000  0.437    29.88    19.28    13.02    10.15     8.25  3 -2.17e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -1.973 -0.182 1.866 -1.512
0.072007 0.69525 10.00000 1.0609267950 2.4848318045    1.044  2.740  3.5240  0.765    3  0.000  0.437    34.06    21.61    14.52    11.34     9.22  3 -2.58e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -2.080 -0.123 2.033 -1.477
0.072007 0.69525 10.00000 1.0609413385 2.4848344617    1.043  2.782  3.5191  0.702    3  0.000  0.437    38.76    24.18    16.16    12.64    10.28  3 -3.07e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -2.186 -0.057 2.205 -1.436
0.072007 0.69525 10.00000 1.0609548092 2.4848369227    1.041  2.824  3.5141  0.640    3  0.000  0.437    44.09    27.04    17.98    14.09    11.47  3 -3.64e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -2.290 0.025 2.387 -1.376
0.072007 0.69525 10.00000 1.0609670877 2.4848391659    1.040  2.864  3.5093  0.580    3  0.000  0.437    49.97    30.15    19.95    15.65    12.74  3 -4.29e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -2.391 0.108 2.576 -1.315
0.072007 0.69525 10.00000 1.0609785318 2.4848412566    1.038  2.905  3.5043  0.519    3  0.000  0.437    56.71    33.65    22.15    17.42    14.18  2 -5.07e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -2.492 0.184 2.750 -1.259
0.072007 0.69525 10.00000 1.0609891415 2.4848431948    1.036  2.944  3.4993  0.458    3  0.000  0.437    64.29    37.51    24.58    19.35    15.76  2 -5.98e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -2.590 0.267 2.915 -1.194
0.072007 0.69525 10.00000 1.0609990358 2.4848450023    1.034  2.983  3.4943  0.399    3  0.000  0.437    72.73    41.75    27.22    21.47    17.49  2 -7.02e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -2.687 0.318 3.004 -1.154
0.072007 0.69525 10.00000 1.0610080957 2.4848466574    1.031  3.020  3.4893  0.340    3  0.000  0.437    82.09    46.37    30.09    23.77    19.37  2 -8.22e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -2.781 0.370 3.091 -1.113
0.072007 0.69525 10.00000 1.0610166788 2.4848482253    1.029  3.058  3.4843  0.282    3  0.000  0.437    92.72    51.54    33.28    26.34    21.46  2 -9.64e-09      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -2.875 0.360 3.089 -1.126
0.072007 0.69525 10.00000 1.0610245466 2.4848496625    1.026  3.094  3.4793  0.224    3  0.000  0.437   104.44    57.13    36.72    29.11    23.73  2 -1.13e-08      0.00 5.724e-01 3.680e-01 8.566e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -2.965 0.353 3.090 -1.136
0.072007 0.69525 10.00000 1.0610318184 2.4848509908    1.023  3.130  3.4743  0.167    3  0.000  0.437   117.49    63.26    40.47    32.13    26.20  2 -1.31e-08      0.00 5.724e-01 3.680e-01 8.565e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -3.054 0.325 3.076 -1.165
0.072007 0.69525 10.00000 1.0610386133 2.4848522319    1.020  3.165  3.4693  0.111    3  0.000  0.437   131.99    69.96    44.55    35.43    28.89  2 -1.53e-08      0.00 5.724e-01 3.680e-01 8.565e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -3.141 0.298 3.062 -1.194
0.072007 0.69525 10.00000 1.0610449314 2.4848533860    1.016  3.198  3.4644  0.056    3  0.000  0.437   147.94    77.21    48.95    38.98    31.80  2 -1.77e-08      0.00 5.724e-01 3.680e-01 8.565e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -3.225 0.254 3.039 -1.241
0.072007 0.69525 10.00000 1.0610508919 2.4848544747    1.012  3.231  3.4593  0.002    3  0.000  0.437   165.70    85.15    53.74    42.87    34.97  1 -2.04e-08      0.00 5.724e-01 3.680e-01 8.565e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -3.307 0.212 3.018 -1.286
0.072007 0.69525 10.00000 1.0610563755 2.4848554764    1.008  3.263  3.4542 -0.052    3  0.000  0.437   182.39    93.79    58.93    47.08    38.42  1 -2.35e-08      0.00 5.724e-01 3.680e-01 8.565e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -3.387 0.157 2.996 -1.343
0.072007 0.69525 10.00000 1.0610617399 2.4848564562    1.004  3.294  3.4492 -0.106    3  0.000  0.437   197.72   103.26    64.59    51.69    42.18  1  -2.7e-08      0.00 5.724e-01 3.680e-01 8.565e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -3.466 0.105 2.979 -1.399
0.072007 0.69525 10.00000 1.0610668659 2.4848573925    0.998  3.326  3.4440 -0.161    3  0.000  0.437   214.56   113.82    70.88    56.81    46.38  1 -3.11e-08      0.00 5.724e-01 3.680e-01 8.565e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -3.546 0.044 2.963 -1.464
0.072007 0.69525 10.00000 1.0610725880 2.4848584376    0.992  3.362  3.4381 -0.224    3  0.000  0.437   235.56   127.25    78.83    63.31    51.69  1 -3.66e-08      0.00 5.724e-01 3.680e-01 8.565e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -3.636 -0.023 2.951 -1.537
0.072007 0.69525 10.00000 1.0610765219 2.4848591561    0.987  3.385  3.4344 -0.263    3  0.000  0.437   249.87   136.55    84.32    67.79    55.36  1 -4.06e-08      0.00 5.724e-01 3.680e-01 8.565e-03 4.993e-03 2.613e-02 -1.000 5.968e-02 -3.692 -0.067 2.946 -1.585
0.072007 0.69525 10.00000 1.0610765219 2.4848591561    0.987  1.672  3.6322  2.241    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.770e-03 4.729e-03 2.606e-02 -1.000 5.947e-02 0.590 0.847 1.563 0.029
0.072007 0.69525 10.00000 1.0611854792 2.4848790545    0.987  1.689  3.6309  2.219    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.770e-03 4.730e-03 2.606e-02 -1.000 5.947e-02 0.547 0.811 1.533 -0.011
0.072007 0.69525 10.00000 1.0612939596 2.4848988611    0.987  1.690  3.6311  2.219    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.770e-03 4.730e-03 2.607e-02 -1.000 5.948e-02 0.545 0.809 1.529 -0.013
0.072007 0.69525 10.00000 1.0614022017 2.4849186195    0.987  1.688  3.6316  2.223    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.770e-03 4.730e-03 2.607e-02 -1.000 5.948e-02 0.551 0.811 1.530 -0.009
0.072007 0.69525 10.00000 1.0615103245 2.4849383516    0.988  1.685  3.6321  2.228    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.770e-03 4.730e-03 2.607e-02 -1.000 5.948e-02 0.557 0.815 1.531 -0.004
0.072007 0.69525 10.00000 1.0616205931 2.4849584705    0.988  1.683  3.6326  2.232    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.770e-03 4.730e-03 2.607e-02 -1.000 5.948e-02 0.563 0.818 1.532 0.001
0.072007 0.69525 10.00000 1.0617280006 2.4849780627    0.988  1.680  3.6331  2.237    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.731e-03 2.607e-02 -1.000 5.948e-02 0.569 0.822 1.533 0.006
0.072007 0.69525 10.00000 1.0618339777 2.4849973896    0.988  1.678  3.6336  2.241    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.731e-03 2.607e-02 -1.000 5.948e-02 0.576 0.825 1.534 0.010
0.072007 0.69525 10.00000 1.0619432926 2.4850173205    0.988  1.675  3.6341  2.246    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.731e-03 2.607e-02 -1.000 5.948e-02 0.582 0.829 1.536 0.015
0.072007 0.69525 10.00000 1.0620563030 2.4850379203    0.988  1.673  3.6346  2.250    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.731e-03 2.607e-02 -1.000 5.948e-02 0.588 0.832 1.537 0.020
0.072007 0.69525 10.00000 1.0621724129 2.4850590797    0.988  1.670  3.6351  2.255    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.731e-03 2.607e-02 -1.000 5.948e-02 0.594 0.835 1.538 0.025
0.072007 0.69525 10.00000 1.0622783899 2.4850783880    0.988  1.668  3.6355  2.259    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.731e-03 2.607e-02 -1.000 5.948e-02 0.599 0.838 1.538 0.029
0.072007 0.69525 10.00000 1.0623914003 2.4850989728    0.989  1.667  3.6359  2.262    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.732e-03 2.607e-02 -1.000 5.948e-02 0.603 0.839 1.538 0.031
0.072007 0.69525 10.00000 1.0624976158 2.4851183153    0.989  1.666  3.6362  2.264    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.732e-03 2.607e-02 -1.000 5.948e-02 0.605 0.840 1.537 0.033
0.072007 0.69525 10.00000 1.0625627041 2.4851301661    0.989  1.665  3.6364  2.266    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.769e-03 4.732e-03 2.607e-02 -1.000 5.948e-02 0.607 0.841 1.537 0.034
0.072007 0.69525 10.00000 1.0626153946 2.4851397584    0.989  1.665  3.6366  2.267    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.732e-03 2.607e-02 -1.000 5.948e-02 0.608 0.841 1.536 0.035
0.072007 0.69525 10.00000 1.0627220869 2.4851591783    0.989  1.664  3.6368  2.268    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.732e-03 2.607e-02 -1.000 5.948e-02 0.610 0.841 1.535 0.035
0.072007 0.69525 10.00000 1.0628361702 2.4851799386    0.989  1.664  3.6371  2.270    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.732e-03 2.607e-02 -1.000 5.948e-02 0.611 0.840 1.533 0.036
0.072007 0.69525 10.00000 1.0629498959 2.4852006287    0.989  1.664  3.6374  2.271    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.733e-03 2.607e-02 -1.000 5.948e-02 0.611 0.839 1.531 0.036
0.072007 0.69525 10.00000 1.0630558729 2.4852199045    0.989  1.664  3.6376  2.272    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.733e-03 2.607e-02 -1.000 5.948e-02 0.611 0.838 1.529 0.035
0.072007 0.69525 10.00000 1.0631664991 2.4852400212    0.990  1.664  3.6378  2.273    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.733e-03 2.607e-02 -1.000 5.948e-02 0.610 0.836 1.526 0.034
0.072007 0.69525 10.00000 1.0632748604 2.4852597214    0.990  1.665  3.6379  2.272    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.733e-03 2.607e-02 -1.000 5.948e-02 0.608 0.833 1.523 0.031
0.072007 0.69525 10.00000 1.0633790493 2.4852786586    0.990  1.666  3.6380  2.272    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.733e-03 2.607e-02 -1.000 5.948e-02 0.605 0.830 1.519 0.028
0.072007 0.69525 10.00000 1.0633884668 2.4852803701    0.990  1.666  3.6380  2.271    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.768e-03 4.733e-03 2.607e-02 -1.000 5.948e-02 0.605 0.830 1.519 0.028
0.072007 0.69525 10.00000 1.0635019541 2.4853009922    0.990  1.668  3.6380  2.270    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.734e-03 2.607e-02 -1.000 5.948e-02 0.600 0.825 1.514 0.023
0.072007 0.69525 10.00000 1.0636152029 2.4853215659    0.990  1.671  3.6379  2.267    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.734e-03 2.607e-02 -1.000 5.948e-02 0.594 0.818 1.508 0.016
0.072007 0.69525 10.00000 1.0637291670 2.4853422644    0.990  1.674  3.6378  2.263    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.734e-03 2.607e-02 -1.000 5.948e-02 0.585 0.811 1.501 0.008
0.072007 0.69525 10.00000 1.0638377666 2.4853619839    0.990  1.678  3.6376  2.258    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.734e-03 2.607e-02 -1.000 5.948e-02 0.575 0.802 1.493 -0.002
0.072007 0.69525 10.00000 1.0639500618 2.4853823696    0.990  1.684  3.6372  2.251    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.734e-03 2.607e-02 -1.000 5.948e-02 0.561 0.790 1.482 -0.014
0.072007 0.69525 10.00000 1.0640594959 2.4854022311    0.991  1.690  3.6368  2.243    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.544 0.775 1.470 -0.030
0.072007 0.69525 10.00000 1.0641709566 2.4854224556    0.991  1.699  3.6361  2.231    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.522 0.757 1.455 -0.050
0.072007 0.69525 10.00000 1.0642772913 2.4854417454    0.991  1.708  3.6354  2.219    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.499 0.738 1.439 -0.072
0.072007 0.69525 10.00000 1.0643906593 2.4854623063    0.991  1.724  3.6341  2.198    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.767e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.460 0.706 1.413 -0.108
0.072007 0.69525 10.00000 1.0644981861 2.4854818031    0.991  1.744  3.6325  2.173    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.411 0.666 1.380 -0.152
0.072007 0.69525 10.00000 1.0645960569 2.4854995451    0.991  1.784  3.6290  2.118    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.311 0.586 1.318 -0.242
0.072007 0.69525 10.00000 1.0646346807 2.4855065458    0.991  1.823  3.6254  2.064    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.735e-03 2.607e-02 -1.000 5.948e-02 0.212 0.510 1.261 -0.330
0.072007 0.69525 10.00000 1.0646581650 2.4855108021    0.991  1.861  3.6220  2.013    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 0.118 0.438 1.207 -0.413
0.072007 0.69525 10.00000 1.0646752119 2.4855138916    0.991  1.903  3.6182  1.956    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 0.012 0.359 1.151 -0.505
0.072007 0.69525 10.00000 1.0646853447 2.4855157280    0.991  1.943  3.6146  1.902    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.088 0.287 1.101 -0.590
0.072007 0.69525 10.00000 1.0646914244 2.4855168297    0.991  1.980  3.6113  1.851    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.180 0.220 1.053 -0.669
0.072007 0.69525 10.00000 1.0646957159 2.4855176075    0.991  2.019  3.6077  1.798    4  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.725e-01 3.680e-01 8.766e-03 4.736e-03 2.607e-02 -1.000 5.948e-02 -0.277 0.153 1.009 -0.750
